file,route,category,bytes,noindex,indexable,robots,title,title_chars,description_chars,canonical,canonical_target_route,self_canonical,canonical_target_exists,canonical_target_noindex,h1_count,h1,main_words,paragraphs,h2_count,internal_links_raw,external_links,main_internal_links_raw,main_external_links,inlinks_all,inlinks_from_indexable,main_inlinks_all,main_inlinks_from_indexable,images,images_missing_alt,images_missing_dimensions,youtube_images,iframes,schema_types,schema_errors,article_schema,video_schema,faq_schema,job_schema,authors,date_published,date_modified,hidden_attr_nodes,hidden_attr_words,css_permanent_hidden_nodes,css_permanent_hidden_words,css_tab_hidden_words,title_page_nav_css_hidden,in_sitemap,in_news_sitemap
index.html,/,home,23471,False,True,,"BRYME — Movies, Sports, Money & Tech",36,157,https://bryme.onrender.com/,/,True,True,False,1,Discover what you love. Learn what you need. Find what’s next.,487,31,8,83,5,42,5,14388,6915,1593,1547,16,0,0,16,0,"[""CollectionPage"",""EntryPoint"",""Organization"",""SearchAction"",""WebSite""]",0,0,0,0,0,[],[],[],0,0,0,0,0,False,True,False
404.html,/404.html,404.html,4927,True,False,"noindex,follow",Page not found | BRYME,22,36,,,False,False,False,1,Looks like this one disappeared.,23,2,0,37,0,5,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,0,False,False,False
about/index.html,/about/,about,7465,False,True,,"About BRYME – Movies, Sports, Money & Tech | BRYME",50,134,https://bryme.onrender.com/about/,/about/,True,True,False,1,About BRYME,266,9,4,33,0,1,0,3086,1285,0,0,0,0,0,0,0,"[""AboutPage"",""Organization""]",0,0,0,0,0,[],[],[],0,0,0,0,0,False,True,False
anime/index.html,/anime/,anime,8624,False,True,,"Anime – Discover Popular Anime, New Releases &… | BRYME",55,148,https://bryme.onrender.com/anime/,/anime/,True,True,False,1,"Anime – Discover Popular Anime, New Releases &",59,4,1,41,0,0,0,3184,1355,142,114,0,0,0,0,0,"[""Answer"",""BreadcrumbList"",""CollectionPage"",""FAQPage"",""ListItem"",""Question""]",0,0,0,1,0,[],[],[],0,0,0,0,4,True,True,False
anime/1984/index.html,/anime/1984/,anime,6975,True,False,"noindex,follow",Anime from 1984 | BRYME,23,47,https://bryme.onrender.com/anime/1984/,/anime/1984/,True,True,True,1,Anime from 1984,25,2,0,43,0,2,0,3,3,3,3,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,4,True,False,False
anime/1986/index.html,/anime/1986/,anime,6975,True,False,"noindex,follow",Anime from 1986 | BRYME,23,47,https://bryme.onrender.com/anime/1986/,/anime/1986/,True,True,True,1,Anime from 1986,25,2,0,43,0,2,0,3,3,3,3,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,4,True,False,False
anime/1988/index.html,/anime/1988/,anime,6975,True,False,"noindex,follow",Anime from 1988 | BRYME,23,47,https://bryme.onrender.com/anime/1988/,/anime/1988/,True,True,True,1,Anime from 1988,25,2,0,43,0,2,0,5,5,5,5,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,4,True,False,False
anime/1989/index.html,/anime/1989/,anime,6975,True,False,"noindex,follow",Anime from 1989 | BRYME,23,47,https://bryme.onrender.com/anime/1989/,/anime/1989/,True,True,True,1,Anime from 1989,25,2,0,43,0,2,0,5,5,5,5,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,4,True,False,False
anime/1992/index.html,/anime/1992/,anime,6975,True,False,"noindex,follow",Anime from 1992 | BRYME,23,47,https://bryme.onrender.com/anime/1992/,/anime/1992/,True,True,True,1,Anime from 1992,25,2,0,43,0,2,0,3,3,3,3,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,4,True,False,False
anime/1993/index.html,/anime/1993/,anime,6975,True,False,"noindex,follow",Anime from 1993 | BRYME,23,47,https://bryme.onrender.com/anime/1993/,/anime/1993/,True,True,True,1,Anime from 1993,25,2,0,43,0,2,0,1,1,1,1,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,4,True,False,False
anime/1995/index.html,/anime/1995/,anime,6975,True,False,"noindex,follow",Anime from 1995 | BRYME,23,47,https://bryme.onrender.com/anime/1995/,/anime/1995/,True,True,True,1,Anime from 1995,25,2,0,43,0,2,0,3,3,3,3,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,4,True,False,False
anime/1997/index.html,/anime/1997/,anime,6975,True,False,"noindex,follow",Anime from 1997 | BRYME,23,47,https://bryme.onrender.com/anime/1997/,/anime/1997/,True,True,True,1,Anime from 1997,25,2,0,43,0,2,0,3,3,3,3,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,4,True,False,False
anime/1998/index.html,/anime/1998/,anime,6975,True,False,"noindex,follow",Anime from 1998 | BRYME,23,47,https://bryme.onrender.com/anime/1998/,/anime/1998/,True,True,True,1,Anime from 1998,25,2,0,43,0,2,0,5,5,5,5,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,4,True,False,False
anime/1999/index.html,/anime/1999/,anime,6975,True,False,"noindex,follow",Anime from 1999 | BRYME,23,47,https://bryme.onrender.com/anime/1999/,/anime/1999/,True,True,True,1,Anime from 1999,25,2,0,43,0,2,0,3,3,3,3,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,4,True,False,False
anime/2001/index.html,/anime/2001/,anime,6975,True,False,"noindex,follow",Anime from 2001 | BRYME,23,47,https://bryme.onrender.com/anime/2001/,/anime/2001/,True,True,True,1,Anime from 2001,25,2,0,43,0,2,0,3,3,3,3,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,4,True,False,False
anime/2002/index.html,/anime/2002/,anime,6975,True,False,"noindex,follow",Anime from 2002 | BRYME,23,47,https://bryme.onrender.com/anime/2002/,/anime/2002/,True,True,True,1,Anime from 2002,25,2,0,43,0,2,0,3,3,3,3,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,4,True,False,False
anime/2004/index.html,/anime/2004/,anime,7131,False,True,,Anime from 2004 | BRYME,23,148,https://bryme.onrender.com/anime/2004/,/anime/2004/,True,True,False,1,Anime from 2004,25,2,0,43,0,2,0,7,7,7,7,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,4,True,True,False
anime/2006/index.html,/anime/2006/,anime,7131,False,True,,Anime from 2006 | BRYME,23,148,https://bryme.onrender.com/anime/2006/,/anime/2006/,True,True,False,1,Anime from 2006,25,2,0,43,0,2,0,9,9,9,9,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,4,True,True,False
anime/2008/index.html,/anime/2008/,anime,6975,True,False,"noindex,follow",Anime from 2008 | BRYME,23,47,https://bryme.onrender.com/anime/2008/,/anime/2008/,True,True,True,1,Anime from 2008,25,2,0,43,0,2,0,3,3,3,3,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,4,True,False,False
anime/2009/index.html,/anime/2009/,anime,6975,True,False,"noindex,follow",Anime from 2009 | BRYME,23,47,https://bryme.onrender.com/anime/2009/,/anime/2009/,True,True,True,1,Anime from 2009,25,2,0,43,0,2,0,3,3,3,3,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,4,True,False,False
anime/2011/index.html,/anime/2011/,anime,6975,True,False,"noindex,follow",Anime from 2011 | BRYME,23,47,https://bryme.onrender.com/anime/2011/,/anime/2011/,True,True,True,1,Anime from 2011,25,2,0,43,0,2,0,5,5,5,5,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,4,True,False,False
anime/2012/index.html,/anime/2012/,anime,7131,False,True,,Anime from 2012 | BRYME,23,148,https://bryme.onrender.com/anime/2012/,/anime/2012/,True,True,False,1,Anime from 2012,25,2,0,43,0,2,0,5,5,5,5,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,4,True,True,False
anime/2013/index.html,/anime/2013/,anime,6975,True,False,"noindex,follow",Anime from 2013 | BRYME,23,47,https://bryme.onrender.com/anime/2013/,/anime/2013/,True,True,True,1,Anime from 2013,25,2,0,43,0,2,0,5,5,5,5,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,4,True,False,False
anime/2014/index.html,/anime/2014/,anime,7131,False,True,,Anime from 2014 | BRYME,23,148,https://bryme.onrender.com/anime/2014/,/anime/2014/,True,True,False,1,Anime from 2014,25,2,0,43,0,2,0,9,9,9,9,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,4,True,True,False
anime/2015/index.html,/anime/2015/,anime,7131,False,True,,Anime from 2015 | BRYME,23,148,https://bryme.onrender.com/anime/2015/,/anime/2015/,True,True,False,1,Anime from 2015,25,2,0,43,0,2,0,7,7,7,7,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,4,True,True,False
anime/2016/index.html,/anime/2016/,anime,7131,False,True,,Anime from 2016 | BRYME,23,148,https://bryme.onrender.com/anime/2016/,/anime/2016/,True,True,False,1,Anime from 2016,25,2,0,43,0,2,0,11,11,11,11,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,4,True,True,False
anime/2017/index.html,/anime/2017/,anime,6975,True,False,"noindex,follow",Anime from 2017 | BRYME,23,47,https://bryme.onrender.com/anime/2017/,/anime/2017/,True,True,True,1,Anime from 2017,25,2,0,43,0,2,0,3,3,3,3,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,4,True,False,False
anime/2018/index.html,/anime/2018/,anime,7131,False,True,,Anime from 2018 | BRYME,23,148,https://bryme.onrender.com/anime/2018/,/anime/2018/,True,True,False,1,Anime from 2018,25,2,0,43,0,2,0,5,5,5,5,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,4,True,True,False
anime/2019/index.html,/anime/2019/,anime,7131,False,True,,Anime from 2019 | BRYME,23,148,https://bryme.onrender.com/anime/2019/,/anime/2019/,True,True,False,1,Anime from 2019,25,2,0,43,0,2,0,11,11,11,11,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,4,True,True,False
anime/2020/index.html,/anime/2020/,anime,6975,True,False,"noindex,follow",Anime from 2020 | BRYME,23,47,https://bryme.onrender.com/anime/2020/,/anime/2020/,True,True,True,1,Anime from 2020,25,2,0,43,0,2,0,5,5,5,5,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,4,True,False,False
anime/2021/index.html,/anime/2021/,anime,6975,True,False,"noindex,follow",Anime from 2021 | BRYME,23,47,https://bryme.onrender.com/anime/2021/,/anime/2021/,True,True,True,1,Anime from 2021,25,2,0,43,0,2,0,5,5,5,5,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,4,True,False,False
anime/2022/index.html,/anime/2022/,anime,7131,False,True,,Anime from 2022 | BRYME,23,148,https://bryme.onrender.com/anime/2022/,/anime/2022/,True,True,False,1,Anime from 2022,25,2,0,43,0,2,0,13,13,13,13,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,4,True,True,False
anime/2023/index.html,/anime/2023/,anime,7131,False,True,,Anime from 2023 | BRYME,23,148,https://bryme.onrender.com/anime/2023/,/anime/2023/,True,True,False,1,Anime from 2023,25,2,0,43,0,2,0,11,11,11,11,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,4,True,True,False
anime/2024/index.html,/anime/2024/,anime,7131,False,True,,Anime from 2024 | BRYME,23,148,https://bryme.onrender.com/anime/2024/,/anime/2024/,True,True,False,1,Anime from 2024,25,2,0,43,0,2,0,7,7,7,7,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,4,True,True,False
anime/2025/index.html,/anime/2025/,anime,6975,True,False,"noindex,follow",Anime from 2025 | BRYME,23,47,https://bryme.onrender.com/anime/2025/,/anime/2025/,True,True,True,1,Anime from 2025,25,2,0,43,0,2,0,3,3,3,3,0,0,0,0,0,[],0,0,0,0,0,[],[],[],0,0,0,0,4,True,False,False
anime/a-silent-voice/index.html,/anime/a-silent-voice/,anime,19881,False,True,,"A Silent Voice (2016) | Trailer, Cast & Where to Watch | BRYME",62,149,https://bryme.onrender.com/anime/a-silent-voice/,/anime/a-silent-voice/,True,True,False,1,A Silent Voice,458,12,5,63,10,22,10,22,21,22,21,12,0,1,10,0,"[""BreadcrumbList"",""ListItem"",""Movie"",""Person"",""VideoObject""]",0,0,1,0,0,[],[],[],3,53,2,16,24,True,True,False
anime/action/index.html,/anime/action/,anime,7842,False,True,,Action anime – Browse & Discover | BRYME,40,127,https://bryme.onrender.com/anime/action/,/anime/action/,True,True,False,1,Action anime – Browse & Discover,26,2,0,43,0,2,0,57,57,57,57,0,0,0,0,0,"[""BreadcrumbList"",""CollectionPage"",""ListItem""]",0,0,0,0,0,[],[],[],0,0,0,0,4,True,True,False
anime/adventure/index.html,/anime/adventure/,anime,7890,False,True,,Adventure anime – Browse & Discover | BRYME,43,130,https://bryme.onrender.com/anime/adventure/,/anime/adventure/,True,True,False,1,Adventure anime – Browse & Discover,26,2,0,43,0,2,0,23,23,23,23,0,0,0,0,0,"[""BreadcrumbList"",""CollectionPage"",""ListItem""]",0,0,0,0,0,[],[],[],0,0,0,0,4,True,True,False
anime/apothecary-diary/index.html,/anime/apothecary-diary/,anime,18368,False,True,,The Apothecary Diaries (2023) | Trailer & Where to Watch | BRYME,64,143,https://bryme.onrender.com/anime/apothecary-diary/,/anime/apothecary-diary/,True,True,False,1,The Apothecary Diaries,347,9,5,63,8,22,8,11,10,11,10,12,0,1,12,0,"[""BreadcrumbList"",""ListItem"",""TVSeries"",""VideoObject""]",0,0,1,0,0,[],[],[],3,53,2,14,6,True,True,False
anime/attack-on-titan/index.html,/anime/attack-on-titan/,anime,19874,False,True,,Attack on Titan (2013) | Trailer & Where to Watch | BRYME,57,155,https://bryme.onrender.com/anime/attack-on-titan/,/anime/attack-on-titan/,True,True,False,1,Attack on Titan,459,12,6,65,9,24,9,12,11,12,11,12,0,1,12,0,"[""Article"",""BreadcrumbList"",""ListItem"",""TVSeries"",""VideoObject""]",0,1,1,0,0,[],[],[],3,50,2,14,6,True,True,False
anime/black-clover/index.html,/anime/black-clover/,anime,19029,False,True,,Black Clover (2017) | Trailer & Where to Watch | BRYME,54,145,https://bryme.onrender.com/anime/black-clover/,/anime/black-clover/,True,True,False,1,Black Clover,383,10,5,63,9,22,9,31,30,31,30,12,0,1,10,0,"[""Article"",""BreadcrumbList"",""ListItem"",""TVSeries"",""VideoObject""]",0,1,1,0,0,[],[],[],3,58,2,14,8,True,True,False
anime/bleach/index.html,/anime/bleach/,anime,18968,False,True,,Bleach (2004) | Trailer & Where to Watch | BRYME,48,151,https://bryme.onrender.com/anime/bleach/,/anime/bleach/,True,True,False,1,Bleach,374,11,5,63,9,22,9,18,17,18,17,12,0,1,11,0,"[""Article"",""BreadcrumbList"",""ListItem"",""Person"",""TVSeries"",""VideoObject""]",0,1,1,0,0,[],[],[],3,50,2,14,11,True,True,False
anime/blue-lock/index.html,/anime/blue-lock/,anime,18542,False,True,,Blue Lock (2022) | Trailer & Where to Watch | BRYME,51,146,https://bryme.onrender.com/anime/blue-lock/,/anime/blue-lock/,True,True,False,1,Blue Lock,367,11,5,63,9,22,9,6,5,6,5,12,0,1,8,0,"[""BreadcrumbList"",""ListItem"",""Person"",""TVSeries"",""VideoObject""]",0,0,1,0,0,[],[],[],3,52,2,14,9,True,True,False
anime/castle-in-sky/index.html,/anime/castle-in-sky/,anime,19994,False,True,,Castle in the Sky (1986) | BRYME,32,145,https://bryme.onrender.com/anime/castle-in-sky/,/anime/castle-in-sky/,True,True,False,1,Castle in the Sky,457,14,5,63,10,22,10,16,15,16,15,12,0,1,12,0,"[""BreadcrumbList"",""ListItem"",""Movie"",""Person"",""VideoObject""]",0,0,1,0,0,[],[],[],3,67,2,15,18,True,True,False
anime/chainsaw-man/index.html,/anime/chainsaw-man/,anime,19205,False,True,,Chainsaw Man (2022) | Trailer & Where to Watch | BRYME,54,151,https://bryme.onrender.com/anime/chainsaw-man/,/anime/chainsaw-man/,True,True,False,1,Chainsaw Man,411,11,6,63,9,22,9,29,28,29,28,12,0,1,12,0,"[""BreadcrumbList"",""ListItem"",""TVSeries"",""VideoObject""]",0,0,1,0,0,[],[],[],3,58,2,14,6,True,True,False
anime/code-geass/index.html,/anime/code-geass/,anime,19244,False,True,,"Code Geass (2006) | Trailer, Cast & Where to Watch | BRYME",58,147,https://bryme.onrender.com/anime/code-geass/,/anime/code-geass/,True,True,False,1,Code Geass,401,12,5,63,10,22,10,11,10,11,10,12,0,1,12,0,"[""BreadcrumbList"",""ListItem"",""Person"",""TVSeries"",""VideoObject""]",0,0,1,0,0,[],[],[],3,56,2,14,12,True,True,False
anime/comedy/index.html,/anime/comedy/,anime,7842,False,True,,Comedy anime – Browse & Discover | BRYME,40,127,https://bryme.onrender.com/anime/comedy/,/anime/comedy/,True,True,False,1,Comedy anime – Browse & Discover,26,2,0,43,0,2,0,20,20,20,20,0,0,0,0,0,"[""BreadcrumbList"",""CollectionPage"",""ListItem""]",0,0,0,0,0,[],[],[],0,0,0,0,4,True,True,False
anime/cowboy-bebop/index.html,/anime/cowboy-bebop/,anime,18598,False,True,,Cowboy Bebop (1998) | Trailer & Where to Watch | BRYME,54,154,https://bryme.onrender.com/anime/cowboy-bebop/,/anime/cowboy-bebop/,True,True,False,1,Cowboy Bebop,371,10,5,63,9,22,9,6,5,6,5,12,0,1,12,0,"[""BreadcrumbList"",""ListItem"",""TVSeries"",""VideoObject""]",0,0,1,0,0,[],[],[],3,52,2,16,8,True,True,False
anime/dandadan/index.html,/anime/dandadan/,anime,13029,False,True,,Dandadan (2024) | Trailer | BRYME,33,143,https://bryme.onrender.com/anime/dandadan/,/anime/dandadan/,True,True,False,1,Dandadan,136,3,0,51,3,10,3,29,28,29,28,7,0,1,1,0,"[""BreadcrumbList"",""ListItem"",""TVSeries"",""VideoObject""]",0,0,1,0,0,[],[],[],2,20,2,12,10,True,True,False
anime/death-note/index.html,/anime/death-note/,anime,18201,False,True,,Death Note (2006) | Trailer & Where to Watch | BRYME,52,152,https://bryme.onrender.com/anime/death-note/,/anime/death-note/,True,True,False,1,Death Note,347,9,5,63,8,22,8,7,6,7,6,12,0,1,12,0,"[""BreadcrumbList"",""ListItem"",""TVSeries"",""VideoObject""]",0,0,1,0,0,[],[],[],3,51,2,14,4,True,True,False
anime/demon-slayer-mugen-train/index.html,/anime/demon-slayer-mugen-train/,anime,20133,False,True,,Demon Slayer: Mugen Train (2020) | Trailer & Where to Watch | BRYME,67,154,https://bryme.onrender.com/anime/demon-slayer-mugen-train/,/anime/demon-slayer-mugen-train/,True,True,False,1,Demon Slayer: Mugen Train,475,12,8,63,12,22,12,8,7,8,7,12,0,1,10,0,"[""BreadcrumbList"",""ListItem"",""Movie"",""VideoObject""]",0,0,1,0,0,[],[],[],3,56,2,15,4,True,True,False
anime/demon-slayer/index.html,/anime/demon-slayer/,anime,20120,False,True,,Demon Slayer: Kimetsu no Yaiba (2019) | BRYME,45,153,https://bryme.onrender.com/anime/demon-slayer/,/anime/demon-slayer/,True,True,False,1,Demon Slayer: Kimetsu no Yaiba,457,12,6,63,9,22,9,34,33,34,33,12,0,1,12,0,"[""Article"",""BreadcrumbList"",""ListItem"",""Person"",""TVSeries"",""VideoObject""]",0,1,1,0,0,[],[],[],3,51,2,16,11,True,True,False
anime/dragon-ball-super-broly/index.html,/anime/dragon-ball-super-broly/,anime,19503,False,True,,Dragon Ball Super: Broly (2018) | BRYME,39,143,https://bryme.onrender.com/anime/dragon-ball-super-broly/,/anime/dragon-ball-super-broly/,True,True,False,1,Dragon Ball Super: Broly,418,12,5,62,10,21,10,8,7,8,7,12,0,1,12,0,"[""BreadcrumbList"",""ListItem"",""Movie"",""Person"",""VideoObject""]",0,0,1,0,0,[],[],[],3,53,2,14,14,True,True,False
anime/dragon-ball-super-super-hero/index.html,/anime/dragon-ball-super-super-hero/,anime,19916,False,True,,Dragon Ball Super: Super Hero (2022) | BRYME,44,153,https://bryme.onrender.com/anime/dragon-ball-super-super-hero/,/anime/dragon-ball-super-super-hero/,True,True,False,1,Dragon Ball Super: Super Hero,445,12,5,62,10,21,10,8,7,8,7,12,0,1,12,0,"[""BreadcrumbList"",""ListItem"",""Movie"",""Person"",""VideoObject""]",0,0,1,0,0,[],[],[],3,55,2,15,14,True,True,False
anime/dragon-ball-super/index.html,/anime/dragon-ball-super/,anime,18325,False,True,,Dragon Ball Super (2015) | Trailer & Where to Watch | BRYME,59,140,https://bryme.onrender.com/anime/dragon-ball-super/,/anime/dragon-ball-super/,True,True,False,1,Dragon Ball Super,354,9,5,63,8,22,8,15,14,15,14,12,0,1,12,0,"[""BreadcrumbList"",""ListItem"",""TVSeries"",""VideoObject""]",0,0,1,0,0,[],[],[],3,55,2,15,6,True,True,False
anime/dragon-ball-z/index.html,/anime/dragon-ball-z/,anime,18392,False,True,,Dragon Ball Z (1989) | Trailer & Where to Watch | BRYME,55,148,https://bryme.onrender.com/anime/dragon-ball-z/,/anime/dragon-ball-z/,True,True,False,1,Dragon Ball Z,359,9,5,63,8,22,8,11,10,11,10,12,0,1,12,0,"[""BreadcrumbList"",""ListItem"",""TVSeries"",""VideoObject""]",0,0,1,0,0,[],[],[],3,54,2,15,6,True,True,False
anime/drama/index.html,/anime/drama/,anime,7826,False,True,,Drama anime – Browse & Discover | BRYME,39,126,https://bryme.onrender.com/anime/drama/,/anime/drama/,True,True,False,1,Drama anime – Browse & Discover,26,2,0,43,0,2,0,27,27,27,27,0,0,0,0,0,"[""BreadcrumbList"",""CollectionPage"",""ListItem""]",0,0,0,0,0,[],[],[],0,0,0,0,4,True,True,False
anime/fairy-tail/index.html,/anime/fairy-tail/,anime,18928,False,True,,Fairy Tail (2009) | Trailer & Where to Watch | BRYME,52,149,https://bryme.onrender.com/anime/fairy-tail/,/anime/fairy-tail/,True,True,False,1,Fairy Tail,385,11,5,63,9,22,9,13,12,13,12,12,0,1,10,0,"[""BreadcrumbList"",""ListItem"",""Person"",""TVSeries"",""VideoObject""]",0,0,1,0,0,[],[],[],3,57,2,15,9,True,True,False
anime/family/index.html,/anime/family/,anime,7839,False,True,,Family anime – Browse & Discover | BRYME,40,126,https://bryme.onrender.com/anime/family/,/anime/family/,True,True,False,1,Family anime – Browse & Discover,26,2,0,43,0,2,0,10,10,10,10,0,0,0,0,0,"[""BreadcrumbList"",""CollectionPage"",""ListItem""]",0,0,0,0,0,[],[],[],0,0,0,0,4,True,True,False
anime/fantasy/index.html,/anime/fantasy/,anime,7858,False,True,,Fantasy anime – Browse & Discover | BRYME,41,128,https://bryme.onrender.com/anime/fantasy/,/anime/fantasy/,True,True,False,1,Fantasy anime – Browse & Discover,26,2,0,43,0,2,0,37,37,37,37,0,0,0,0,0,"[""BreadcrumbList"",""CollectionPage"",""ListItem""]",0,0,0,0,0,[],[],[],0,0,0,0,4,True,True,False
anime/fire-force/index.html,/anime/fire-force/,anime,18679,False,True,,Fire Force (2019) | Trailer & Where to Watch | BRYME,52,146,https://bryme.onrender.com/anime/fire-force/,/anime/fire-force/,True,True,False,1,Fire Force,371,11,5,63,9,22,9,22,21,22,21,12,0,1,12,0,"[""BreadcrumbList"",""ListItem"",""Person"",""TVSeries"",""VideoObject""]",0,0,1,0,0,[],[],[],3,52,2,14,9,True,True,False
anime/frieren/index.html,/anime/frieren/,anime,19320,False,True,,Frieren: Beyond Journey's End (2023) | BRYME,44,142,https://bryme.onrender.com/anime/frieren/,/anime/frieren/,True,True,False,1,Frieren: Beyond Journey's End,409,14,5,63,9,22,9,6,5,6,5,12,0,1,12,0,"[""BreadcrumbList"",""ListItem"",""Person"",""TVSeries"",""VideoObject""]",0,0,1,0,0,[],[],[],3,62,2,14,11,True,True,False
anime/fullmetal-alchemist-brotherhood/index.html,/anime/fullmetal-alchemist-brotherhood/,anime,14138,False,True,,Fullmetal Alchemist: Brotherhood (2009) | Trailer | BRYME,57,147,https://bryme.onrender.com/anime/fullmetal-alchemist-brotherhood/,/anime/fullmetal-alchemist-brotherhood/,True,True,False,1,Fullmetal Alchemist: Brotherhood,197,5,0,51,3,10,3,12,11,12,11,7,0,1,2,0,"[""BreadcrumbList"",""ListItem"",""Person"",""TVSeries"",""VideoObject""]",0,0,1,0,0,[],[],[],2,20,2,12,13,True,True,False
anime/gintama/index.html,/anime/gintama/,anime,17980,False,True,,Gintama (2006) | Trailer & Where to Watch | BRYME,49,132,https://bryme.onrender.com/anime/gintama/,/anime/gintama/,True,True,False,1,Gintama,329,9,5,63,8,22,8,12,11,12,11,12,0,1,10,0,"[""BreadcrumbList"",""ListItem"",""TVSeries"",""VideoObject""]",0,0,1,0,0,[],[],[],3,51,2,17,6,True,True,False
anime/grave-fireflies/index.html,/anime/grave-fireflies/,anime,19781,False,True,,"Grave of the Fireflies (1988) | Trailer, Cast & Where to Watch | BRYME",70,153,https://bryme.onrender.com/anime/grave-fireflies/,/anime/grave-fireflies/,True,True,False,1,Grave of the Fireflies,427,12,5,63,10,22,10,9,8,9,8,12,0,1,12,0,"[""BreadcrumbList"",""ListItem"",""Movie"",""Person"",""VideoObject""]",0,0,1,0,0,[],[],[],3,52,2,16,14,True,True,False
anime/haikyuu/index.html,/anime/haikyuu/,anime,17995,False,True,,Haikyu!! (2014) | Trailer & Where to Watch | BRYME,50,141,https://bryme.onrender.com/anime/haikyuu/,/anime/haikyuu/,True,True,False,1,Haikyu!!,334,9,5,63,8,22,8,4,3,4,3,12,0,1,8,0,"[""BreadcrumbList"",""ListItem"",""TVSeries"",""VideoObject""]",0,0,1,0,0,[],[],[],3,53,2,16,6,True,True,False
anime/hells-paradise/index.html,/anime/hells-paradise/,anime,18776,False,True,,Hell's Paradise (2023) | Trailer & Where to Watch | BRYME,57,150,https://bryme.onrender.com/anime/hells-paradise/,/anime/hells-paradise/,True,True,False,1,Hell's Paradise,372,10,5,63,9,22,9,19,18,19,18,12,0,1,12,0,"[""BreadcrumbList"",""ListItem"",""TVSeries"",""VideoObject""]",0,0,1,0,0,[],[],[],3,54,2,14,8,True,True,False
anime/historical/index.html,/anime/historical/,anime,7903,False,True,,Historical anime – Browse & Discover | BRYME,44,130,https://bryme.onrender.com/anime/historical/,/anime/historical/,True,True,False,1,Historical anime – Browse & Discover,26,2,0,43,0,2,0,10,10,10,10,0,0,0,0,0,"[""BreadcrumbList"",""CollectionPage"",""ListItem""]",0,0,0,0,0,[],[],[],0,0,0,0,4,True,True,False
anime/horimiya/index.html,/anime/horimiya/,anime,18065,False,True,,Horimiya (2021) | Trailer & Where to Watch | BRYME,50,140,https://bryme.onrender.com/anime/horimiya/,/anime/horimiya/,True,True,False,1,Horimiya,345,9,5,63,8,22,8,13,12,13,12,12,0,1,10,0,"[""BreadcrumbList"",""ListItem"",""TVSeries"",""VideoObject""]",0,0,1,0,0,[],[],[],3,55,2,14,6,True,True,False
anime/horror/index.html,/anime/horror/,anime,7839,False,True,,Horror anime – Browse & Discover | BRYME,40,126,https://bryme.onrender.com/anime/horror/,/anime/horror/,True,True,False,1,Horror anime – Browse & Discover,26,2,0,43,0,2,0,6,6,6,6,0,0,0,0,0,"[""BreadcrumbList"",""CollectionPage"",""ListItem""]",0,0,0,0,0,[],[],[],0,0,0,0,4,True,True,False
anime/howls-moving-castle/index.html,/anime/howls-moving-castle/,anime,19946,False,True,,Howl's Moving Castle (2004) | BRYME,35,145,https://bryme.onrender.com/anime/howls-moving-castle/,/anime/howls-moving-castle/,True,True,False,1,Howl's Moving Castle,446,13,5,63,10,22,10,14,13,14,13,12,0,1,12,0,"[""BreadcrumbList"",""ListItem"",""Movie"",""Person"",""VideoObject""]",0,0,1,0,0,[],[],[],3,63,2,16,18,True,True,False
